id 1,name 1,id 2,name 2,short_lyric 1,lyric 1,lyric 2
61096,CON TIM MỒ C I,59418,con tim mong manh,TA CHIA TAY NHAU THÔI NGƯỜI ƠI VẤN VƯƠNG LÀM GÌ...,"","NHỮNG CHIẾC LÁ RỤNG VÀNG RỚT RƠI BÊN HIÊN NHẸ NHÀNG NHỚ PHÚT CUỐI DỊU DÀNG NẮM TAY BÊN ANH NỒNG NÀN ĐÃ XA MỘT THỜI BÊN NHAU NAY CHỈ CÒN MÌNH EM BƯỚC MAU VÀ BỖNG DƯNG MÌNH EM NỖI NHỚ BƠ VƠ DĨ VÃNG ĐÃ NHẠT NHÒA DẤU YÊU NAY CŨNG ĐÃ XA BÓNG DÁNG ẤY GIỜ NÀY BIẾT ĐANG VUI NƠI PHƯƠNG NÀO VẪN RIÊNG MÌNH EM NỖI NHỚ LUÔN MONG CHỜ VÀ LUÔN ƯỚC MƠ MỘT NGÀY MAI ANH SẼ VỀ ĐÂY LẠI GẦN BÊN EM GIỜ EM KHÓC NƯỚC MẮT NHẠT NHÒA KỶ NIỆM VỠ TAN BAO NGÀY QUA DÙ ĐÃ BIẾT SẼ CHẲNG ĐƯỢC GÌ ĐÀNH QUAY BƯỚC MAU NGƯỜI ĐI ĐẾM CHIẾC LÁ THU VÀNG BẰNG GIỌT NƯỚC MẮT MUỘN MÀNG LỠ LẦM, MÀ NGƯỜI ĐÂU HAY CHĂNG NGƯỜI ĐÃ NÓI YÊU EM VẬY MÀ NGƯỜI ĐÀNH NỠ QUÊN SAO VỘI XA GIỜ EM VẪN NHỚ THÁNG NGÀY NÀO TÌNH TA TRƯỚC KHI BIỆT LY QUÊN ĐI KHÔNG SAO ĐÀNH VÌ CON TIM QUÁ MONG MANH QUÁ YÊU ANH, NGƯỜI YÊU ƠI BIẾT CHĂNG:""EM CẦN ANH."""
61697,C LẼ,56020,có lẽ,ĐÀNH LÒNG ANH BƯỚC ĐI ĐỂ LẠI EM NỖI NHỚ...,"","TỪ KHI EM QUA CUỘC ĐỜI, TỪ KHI EM YÊU MỘT NGƯỜI. NHÌN EM BAO NHIÊU NỤ CƯỜI, VỚI NHIÊU MƠ ƯỚC CÙNG NIỀM VUI MỚI. MÙA ĐÔNG QUA ĐÂY MUỘN MÀNG, MÙA ĐÔNG RA ĐI VỘI VÀNG. LÀM SAO TA YÊU NỒNG NÀN, KHI NIỀM MƠ ƯỚC VỘI TAN. NGÀY EM QUAY GÓT XA RỜI, NGÀY KHÔNG CÓ NẮNG BÊN ĐỜI. NGÀY EM KO NÓI ĐƯỢC LỜI VỚI ANH VÌ NIỀM ĐAU TỚI. LÀM SAO ANH SỐNG CHO VỪA, LÀM SAO EM BIẾT MONG CHỜ. LÀM SAO CHO TIM THÔI BƠ VƠ, TỪNG NHỊP TIM KHÔNG ƯỚC MƠ.... NẾU LỠ EM QUÊN, EM QUÊN MỘT NGƯỜI. NẾU LỠ EM XA, EM XA THẬT RỒI. HÃY SỐNG CHO EM TÌNH YÊU NGẬP TRÀN MUÔN LỐI. VÀ.... CÓ LẼ ANH KHÔNG QUÊN EM MỘT NGƯỜI. CÓ LẼ ANH KHÔNG YÊU EM MỘT ĐỜI. CÓ LẼ ANH QUÊN, CŨNG CÓ LẼ ANH YÊU EM HOÀI..."
66342,MÁI T C THỀ,59801,mái chèo thiên thu,DÃY LAO TRẮNG CHƠ BƠ BỜ BIỂN THẮM GIÓ DỊU HIỀN...,"","NGƯỢC DÒNG SÔNG LAM, MÁI CHÈO BÀNG HOÀNG . NƯỚC TRỜI NHƯ THE NHƯ LỤA, HOAN CHÂU NGÀY ẤY . NGƯỢC DÒNG SÔNG LAM, ĐỂ BIẾT RĂNG LÀ TRONG LÀ ĐỤC . BIẾT RĂNG LÀ SÂU HAY CẠN, LÀ MỜ HAY TỎ .  . SÔNG LAM, SÔNG LAM HỠI SÔNG LAM . CHẢY TỪ ĐÂU ƠI DÒNG NƯỚC BIẾC . NGUỒN MẠCH NAO KHÍ THIÊNG TỤ VỀ. TA LỘI DÒNG XƯA TÌM VẦN THƠ CŨ . GẶP VÁCH TRỜI CAO XANH . SÔNG LAM, SÔNG LAM HỠI SÔNG LAM . MỘT TRỜI SAO ĐÔI BỜ NƯỚC BIẾC . VẰNG VẶC SOI KHẮP NÚI SÔNG LỒNG LỘNG . TA NGƯỢC DÒNG XƯA GỘT SẠCH BÙN NHƠ . QUA MÁI CHÈO THIÊN THU . ÔI, ĐỊA LINH NHÂN KIỆT LÀ ĐÂY. SÔNG LAM, SÔNG LAM HỠI SÔNG LAM . MỘT TRỜI SAO ĐÔI BỜ NƯỚC BIẾC . VẰNG VẶC SOI KHẮP NÚI SÔNG LỒNG LỘNG . TA NGƯỢC DÒNG XƯA GỘT SẠCH BÙN NHƠ . QUA MÁI CHÈO THIÊN THU . XIN CÚI ĐẦU, CÚI ĐẦU, TRƯỚC DÒNG XANH"
61574,ĐỒNG NỘI,52012,đồng đội,MÙA GIÓ XUÂN ÊM ĐỀM RU NGỌT NỒNG BÔNG LÚA...,"","CHÚNG TÔI NGỒI KỀ VAI BÊN NHAU TRĂNG TRÔI QUA TRÊN ĐẦU SÚNG ÁNH LỬA HỒNG BỪNG SOI ĐÊM SÂU, LÀN KHÓI CHE SƯƠNG MỜ. BẠN TÔI ĐANG MƠ NƠI LÀNG QUÊ YÊU DẤU CÓ CON KÊNH ĐÀO LÚA XANH HAI MÙA MÁT CÁNH ĐỒNG. CÒN TÔI ĐANG ĐANG MƠ, MƠ NGƯỜI TÔI YÊU DẤU CÁCH XA MUÔN DẶM MÀ LÒNG KHÔNG XA.. CHÚNG TÔI NẰM ĐẦU GỐI TRÊN TAY NGHE CHIM KÊU NGOÀI BÃI MẮT ĐƯA NHÌN TRỜI SAO LUNG LINH CHUYỆN MÃI QUÊN ĐÊM DÀI. BẠN TÔI CHO HAY SAU NÀY XONG CHIẾN ĐẤU SẼ ĐI NÔNG TRƯỜNG SỚM HÔM TRÊN ĐỒNG LÁI MÁY CÀY. CÒN TÔI MONG SAO Ở NGÀY TÔI ĐANG SỐNG SẼ KHÔNG BAO GIƠ MỜ NHẠC MAI SAU.. GIỮA KHU RỪNG NGÀN NĂM ÂM U NƠI BIÊN CƯƠNG CHÙA THÁP CHÚNG TÔI THƯỜNG ĐỔI TRAO SUY TƯ CÙNG THẮP NGỌN LỬA HỒNG. CÙNG CHIA CHO NHAU BAO HIỂM NGUY GIAN KHÓ GIỮA CƠN MƯA NGUỒN, NHỮNG KHI LƯNG TỰA VÁCH CHIẾN HÀO. NHIỀU KHI VUI SAO ĐANG HÀNH QUÂN CHIẾN ĐẤU, LÁ THƯ QUÊ NHÀ CHUYỀN TAY CHO NHAU."
62601,LÁ CHUỒN CHUỒN,56014,chuồn chuồn ớt,HO HO...TỪNG NGÀY TRÔI QUA TÌNH BAY XA NHỚ EM...,"","CHUỒN CHUỒN ỚT,TRƯA HÈ NÓNG BỨC,BẮT ĐEM CẮN RỐN TẬP BƠI . CHUỒN CHUỒN KIM, MẮT LIM DIM,ĐẬU TRÊN CÂY NGÔ . LUỐNG NGÔ EM TRỒNG,LUỐNG KHOAI EM TRỒNG. ĐỒNG EM XANH MƠN MAN MƠN MAN . NGƯỚC MẮT LÊN NHÌN TRỜI KHÓI BẾP BAY LÊN NHÀ AI . TỪNG GIỌT MỒ HÔI RƠI, TỪNG HẠT MƯA RƠI RƠI. DẦM DẬP DẦM DẬP. EM MONG ANH VỀ. TRỜI CHỌN EM MAY MẮN . TRỜI CHỌN EM XINH . TRỜI CHỌN EM ĐỨNG MỘT MÌNH. MỘT MÌNH EM RA NGÕ,MỘT MÌNH EM XEM . XEM ĐÀN CHUỒN CHUỒN BAY. XEM ĐÀN CHUỒN CHUỒN LƯỢN, ỐI À ............ CHUỒN BAY THẤP TRỜI MƯA,CHUỒN BAY CAO TRỜI NẮNG . CHUỒN BAY VỪA.......CHUỒN BAY VỪA....ĐỢI ANH ......"
60531,CÁM ƠN THƯỢNG ĐẾ,50091,thượng đế buồn,ĐÃ BAO LẦN NƯỚC MẮT RƠI VÌ AI ĐÓ DỐI LỪA TƯỞNG NHƯ...,"","TRỜI SINH VOI, TRỜI KHÔNG SINH CỎ. TRÁI ĐẤT NGHÈO THƯỢNG DẾ BỎ ĐI. TRỜI SINH VOI, TRỜI KHÔNG CÒN CỎ. THƯỢNG DẾ BỎ ĐI. Ố Ô THƯỢNG ĐẾ BUỒN. Ố Ô THƯỢNG ĐẾ NGHÈO. VÀ NHƯ THẾ NGƯỜI KHÔNG MANH ÁO..... HÀNG TRĂM TRIỆU NGƯỜI . VÀ NHƯ THẾ TRẺ EM ĐANG ĐÓI....... HÀNG TRĂM TRIỆU NGƯỜI. VÀ NHƯ THẾ TRÁI ĐẤT NÀY SẼ CÒN AI. CÒN AI NỮA ĐỀ DỰ ĐÁM CƯỚI HÀNG TRĂM TRIỆU NGƯỜI. CÒN AI NỮA ĐỀ NGHE TÔI HÁT BÀI CA NGỢI LOÀI NGƯỜI. LOÀI NGƯỜI ĐANG ĐÓI. LOÀI NGƯỜI ĐANG CHẾT. LOÀI NGƯỜI TRANH ĐẤU. THƯỢNG ĐẾ BUỒN...................................... THƯỢNG ĐẾ BỎ ĐI. TÌNH CHO KHÔNG TÌNH YÊU VUI NHỈ. ĐỨA BÉ NGHÈO NGỒI NÚT BÀN TAY. TÌNH CHO KHÔNG TÌNH YÊU VUI NHỈ. HẠNH PHÚC NGHÈO HẠNH PHÚC BỎ ĐI. Ố Ô HẠNH PHÚC NGHÈO . Ố Ô ĐỨA BÉ NGHÈO. VÀ NHƯ THẾ NGƯỜI KHÔNG MANH ÁO..... HÀNG TRĂM TRIỆU NGƯỜI . VÀ NHƯ THẾ TRẺ EM ĐANG ĐÓI....... HÀNG TRĂM TRIỆU NGƯỜI. VÀ NHƯ THẾ TRÁI ĐẤT NÀY SẼ CÒN AI. CÒN AI NỮA ĐỀ DỰ ĐÁM CƯỚI HÀNG TRĂM TRIỆU NGƯỜI. CÒN AI NỮA ĐỀ NGHE TÔI HÁT BÀI CA NGỢI LOÀI NGƯỜI. LOÀI NGƯỜI ĐANG ĐÓI. LOÀI NGƯỜI ĐANG CHẾT. LOÀI NGƯỜI TRANH ĐẤU. THƯỢNG ĐẾ BUỒN...................................... THƯỢNG ĐẾ BỎ ĐI. È HE HÉ THƯỢNG ĐẾ NHÌN. È HE HÉ THƯỢNG ĐẾ CƯỜI. È HE HÉ VỞ KHÓC VỞ CƯỜI. THƯỢNG ĐẾ BỎ ĐI."
66389,NHƯ CÁNH VẠC BAY,50428,như cánh vạc bay,NGHE GIÓ XUÂN VỜN QUANH CHIM LÍU LO TRÊN CÀNH...,"",NẮNG CÓ HỒNG BẰNG ĐÔI MÔI EM MƯA CÓ BUỒN BẰNG ĐÔI MẮT EM TÓC EM TỪNG SỢI NHỎ RỚT XUỐNG ĐỜI LÀM SÓNG LÊNH ĐÊNH GIÓ SẼ MỪNG VÌ TÓC EM BAY CHO MÂY HỜN NGỦ QUÊN TRÊN VAI VAI EM GẦY GUỘC NHỎ NHƯ CÁNH VẠC VỀ CHỐN XA XÔI NẮNG CÓ CÒN HỜN GHEN MÔI EM MƯA CÓ CÒN BUỒN TRONG MẮT TRONG TỪ LÚC ĐƯA EM VỀ LÀ BIẾT XA NGHÌN TRÙNG SUỐI ĐÓN TỪNG BÀN CHÂN EM QUA LÁ HÁT TỪ BÀN TAY THƠM THO LÁ KHÔ VÌ ĐỢI CHỜ CŨNG NHƯ ĐỜI NGƯỜI MÃI ÂM U NƠI EM VỀ NGÀY VUI KHÔNG EM NƠI EM VỀ TRỜI XANH KHÔNG EM TA NGHE TỪNG GIỌT LỆ RỚT XUỐNG THÀNH HỒ NƯỚC LONG LANH.
62284,HOÀNG H N TÍM,51124,hoàng hôn màu tím,CHIỀU MỜ TÍM KHI HOÀNG HÔN KHUẤT SAU LƯNG ĐỒI...,"","CHIỀU HOÀNG HÔN, TÍM CẢ DÒNG SÔNG. ĐÒ NEO BẾN VẮNG, MÀ NHỚ ANH THIẾT THA TRONG LÒNG. NGƯỜI ANH SANG SÔNG, QUÊN LỜI HẸN ƯỚC ĐỂ LẠI TÌNH EM MÊNH MÔNG SÔNG NƯỚC. CON SÁO SỔ LỒNG, SÁO BAY THEO PHÁO ĐỎ RƯỢU HỒNG! NGƯỜI ƠI! NHỚ CÂU THỀ XƯA: DÙ NẮNG HAY MƯA, DÙ NGHÈO HAY KHỔ, DÙ AI SANG GIÀU CŨNG KHÔNG BAO GIỜ CHIA CÁCH ĐÔI TA! MÀ GIỜ ĐÂY, SAO ANH NỠ ĐOẠN ĐÀNH? THAM PHÚ PHỤ BẦN, ANH PHỤ TÌNH EM! KHI CHIỀU BUÔNG, EM ĐỨNG BÊN DÒNG SÔNG. ĐÒ SANG BẾN MỚI, MÀ NHỚ ANH XÓT XA TRONG LÒNG. CÒN ĐÂU ĐÊM TRĂNG TA VỀ CHUNG LỐI? CHỈ CÒN MÌNH EM MÊNH MÔNG NỖI NHỚ! TRÊN BÊN SÔNG BUỒN, NHỚ THƯƠNG ANH TÍM CẢ HOÀNG HÔN!!!"
62016,GỌI TÊN EM,53879,gọi tên em,GỌI TÊN EM GIỮA NỖI NHỚ ƯỚC AO GIỮA BIỂN VẮNG...,"",EM KHÔNG BAO GIỜ BIẾT TỪ LÂU CÓ GÃ SI TÌNH EM KHÔNG BAO GIỜ BIẾT VỀ MỘT TÌNH YÊU ĐƠN PHƯƠNG ĐÃ BAO LÂU THẦM ÔM MỘT HÌNH BÓNG IN MÃI TRONG TIM MỖI ĐÊM VỀ LẤY RA XEM VÀ MƠ MỘT NGÀY KIA CÙNG EM HÒA CHUNG KHÚC HÁT LỨA ĐÔI BABY SAY YOUR NAME BAO ĐÊM ANH THẦM KÊU TÊN EM BAO ĐÊM ANH TÌM TRONG CƠN MƠ MƠ EM NGHE ĐƯỢC CON TIM ANH TÌNH YÊU MÀ ANH DÀNH BAO LÂU NAY EM NGÂY THƠ VÀ EM ĐÂU HAY CON TIM NÀY VÌ EM BAO LẦN ĐAU NHÓI BABY SAY YOUR NAME XA EM TRONG LÒNG THẤY TRỐNG VẮNG MONG SAO CHO NGÀY TRÔI QUA NHANH MONG EM NGAY GẦN ĐÂY BÊN ANH ĐỂ ANH ĐƯỢC ÔM CHẶT EM TRONG TAY TRAO CHO EM NỤ HÔN MÊ SAY NÓI NHỮNG LỜI YÊU THƯƠNG BAO NGÀY ANH ĐÃ KHẮC SÂU TRONG LÒNG EM KHÔNG BAO GIỜ BIẾT TỪ LÂU CÓ GÃ SI TÌNH EM KHÔNG BAO GIỜ BIẾT VỀ MỘT TÌNH YÊU ĐƠN PHƯƠNG ĐÃ BAO LÂU THẦM ÔM MỘT HÌNH BÓNG IN MÃI TRONG TIM MỖI ĐÊM VỀ LẤY RA XEM VÀ MƠ MỘT NGÀY KIA CÙNG EM HÒA CHUNG KHÚC HÁT LỨA ĐÔI BABY SAY YOUR NAME BAO ĐÊM ANH THẦM KÊU TÊN EM BAO ĐÊM ANH TÌM TRONG CƠN MƠ MƠ EM NGHE ĐƯỢC CON TIM ANH TÌNH YÊU MÀ ANH DÀNH BAO LÂU NAY EM NGÂY THƠ VÀ EM ĐÂU HAY CON TIM NÀY VÌ EM BAO LẦN ĐAU NHÓI BABY SAY YOUR NAME XA EM TRONG LÒNG THẤY TRỐNG VẮNG MONG SAO CHO NGÀY TRÔI QUA NHANH MONG EM NGAY GẦN ĐÂY BÊN ANH ĐỂ ANH ĐƯỢC ÔM CHẶT EM TRONG TAY TRAO CHO EM NỤ HÔN MÊ SAY NÓI NHỮNG LỜI YÊU THƯƠNG BAO NGÀY ANH ĐÃ BABY SAY YOUR NAME BAO ĐÊM ANH THẦM KÊU TÊN EM BAO ĐÊM ANH TÌM TRONG CƠN MƠ MƠ EM NGHE ĐƯỢC CON TIM ANH TÌNH YÊU MÀ ANH DÀNH BAO LÂU NAY EM NGÂY THƠ VÀ EM ĐÂU HAY CON TIM NÀY VÌ EM BAO LẦN ĐAU NHÓI BABY SAY YOUR NAME XA EM TRONG LÒNG THẤY TRỐNG VẮNG MONG SAO CHO NGÀY TRÔI QUA NHANH MONG EM NGAY GẦN ĐÂY BÊN ANH ĐỂ ANH ĐƯỢC ÔM CHẶT EM TRONG TAY TRAO CHO EM NỤ HÔN MÊ SAY NÓI NHỮNG LỜI YÊU THƯƠNG BAO NGÀY ANH ĐÃ BABY SAY YOUR NAME BAO ĐÊM ANH THẦM KÊU TÊN EM BAO ĐÊM ANH TÌM TRONG CƠN MƠ MƠ EM NGHE ĐƯỢC CON TIM ANH TÌNH YÊU MÀ ANH DÀNH BAO LÂU NAY EM NGÂY THƠ VÀ EM ĐÂU HAY CON TIM NÀY VÌ EM BAO LẦN ĐAU NHÓI BABY SAY YOUR NAME XA EM TRONG LÒNG THẤY TRỐNG VẮNG MONG SAO CHO NGÀY TRÔI QUA NHANH MONG EM NGAY GẦN ĐÂY BÊN ANH ĐỂ ANH ĐƯỢC ÔM CHẶT EM TRONG TAY TRAO CHO EM NỤ HÔN MÊ SAY NÓI NHỮNG LỜI YÊU THƯƠNG BAO NGÀY ANH ĐÃ KHẮC SÂU TRONG LÒNG.
61910,GIẬN EM,55843,giận,ĐỜI TÔI CÒN GÌ KHI EM RA ĐI EM THEO NGƯỜI TA BỎ MẶC TÔI SẦU...,"","CÓ NHỮNG LÚC ĐÔI KHI EM HAY HỜN GHEN VU VƠ, VÌ TÌNH EM ĐÃ EM ĐÃ CHAO ANH HẾT RỒI, EM LUÔN YÊU ANH LUÔN YÊU ANH BẰNG CON TIM YÊU, TỪNG NGÀY TỪNG PHÚT TỪNG GIÂY EM MONG CÓ ANH, MỖI SÁNG MỖI TỐI EM MONG ĐƯỢC LUÔN CÓ ANH, ĐƯỢC NHÌN ĐƯỢC NGẮM CHO VƠI ĐI BAO CƠN MUỘN PHIỀN, GIỮ MÃI GIỮ MÃI TRONG TIM TÌNH YÊU CỦA ANH, ĐỪNG ĐỂ AI ĐÓ CƯỚP ĐI TRÁI TIM CỦA NGƯỜI.. CHO BAO ĐÊM XA NHAU ANH LUÔN NHỚ EM THẬT NHIỀU, ĐỪNG BUỒN ANH NỮA XIN EM ĐỪNG QUAY BƯỚC ĐI, CÓ ĐÔI KHI ANH YÊU EM QUÁ NÊN TRÁI TIM NGU NGƠ, ĐỪNG ĐỂ TRỐNG VẮNG KÊU TÊN ANH TRONG GIẤC MƠ, CHO VÔ ĐƠN CÔ DƠN ÔM VÂY LẤY ANH TỪNG GIỜ NGƯỜI ƠI.. CHỈ VÌ LỜI NÓI BÂNG KHUÂN LÀM ANH NHÓI ĐAU, CHO BAO ĐÊM XA NHAU EM VẪN MĨA LUÔN ĐỢI CHỜ."
61177,DANH PHẬN,58440,duyên phận,DÁM NÓI YÊU ANH LÀ EM ĐÃ CHẤP NHẬN TÌNH YÊU ĐẾN SAU...,"","ĐÃ HẾT BUỒN THƯƠNG, VẤN VƯƠNG MỘT HÌNH BÓNG CŨ. BỨC TRANH YÊU THƯƠNG NGÀY NÀO GIỜ ĐÃ PHAI. CÓ LẼ NGÀY EM ĐI CŨNG ĐÃ LÂU LẮM RỒI. CHO BAO NHIÊU DẤU YÊU ĐẦU GIỜ VỤT TAN. ANH ĐÃ TỪNG NGHĨ, CHẮC KHÔNG THỂ NÀO QUÊN EM. PHÚT GIÂY YÊU MẶN NỒNG, ĐẬM SÂU KHÓ PHAI. NHƯNG CHẮC GIỜ TRONG ANH ĐÃ HẾT YÊU EM RỒI. ĐỂ THỜI GIAN KIA XÓA NHÒA TỪNG VẾT THƯƠNG. COI NHƯ TÌNH ĐÔI TA, ĐẾN LÚC PHẢI RỜI XA. HAY DUYÊN PHẬN KIẾP TRƯỚC, ĐẾN NAY HẾT TƠ VƯƠNG. EM CHẮC GIỜ HẠNH PHÚC NHIỀU LẮM NƠI PHƯƠNG XA RỒI. VÀ BỎ QUÊN NHỮNG THÁNG NGÀY XƯA BÊN ANH. HÃY MÃI CƯỜI LÊN NHÉ, NƠI XA ĐƯỢC BÌNH YÊN. ANH MONG NGƯỜI THẬT VUI VỚI NHƯNG PHÚT GIÂY YÊU BÊN AI. MAI ĐẤY RỒI THỜI GIAN DẦN TRÔI SẼ QUÊN ĐI MỘT NGƯỜI. ĐÃ YÊU EM THẬT NHIỀU, ĐÃ BÊN EM THẬT NHIỀU NGÀY NÀO... "
61666,ĐỢI CHỜ MỘT NGƯỜI KHÔNG THẬT LÒNG,58421,chờ một người đã khuất,ĐÃ QUA RỒI TỪNG NGÀY BÊN NHAU ĐÃ QUA RỒI MỘT THỜI YÊU,"","CHỜ MỘT NGƯỜI NHƯ THẾ RẤT BUỒN ĐAU RẤT U SẦU. ĐỢI CHỜ TỪNG GIÂY PHÚT ĐẾM THỜI GIAN BẰNG NGÓN TAY. CHUYỆN BUỒN CHIỀU HÔM ĐÓ TIỄN NGƯỜII YÊU ĐI THEO CHỒNG. NGƯỜI LỆ NHÒA ĐÔI MẮT HỨA CHỜ EM SẼ QUAY VỀ. RỒI TỪ NGÀY HÔM ẤY CHỈ CÒN ANH ÔM NỖI SẦU. CUỘC TÌNH MÌNH NHƯ THẾ CŨNG DẦN TAN NGƯỜI BIẾT KHÔNG. BỞI VÌ NGƯỜI PHƯƠNG ẤY CHẮC LÀ VUI VUI RẤT NHIỀU. MẶC TỪNG NGÀY ANH VẪN NGÓNG CHỜ EM NƠI XỨ XA. . CHỜ LÀM CHI ĐỢI LÀM CHI KHI NGƯỜI YÊU ĐÃ BỎ ĐI. BỞI VÌ TÔI KHÔNG NHƯ NGƯỜI TA PHẢI KHÔNG NGƯỜI CỨ NÓI ĐI. GIỜ THÂN TÂM EM ĐỂ ĐÂU, LỜI HỨA XƯA HÔM NAO CÒN ĐÂU. CHỜ MỘT NĂM HAY NGÀN NĂM NGƯỜI HÃY NÓI ĐI. (NGƯỜI YÊU ƠI EM KHÔNG VẬY ĐÂU. ĐỪNG TRÁCH EM CHỈ TỘI NGHIỆP EM. VÌ EM ĐÃ RA ĐI THẬT XA NGƯỜI CÓ BIẾT KHÔNG). TẠI VÌ SAO KHÔNG GẦN NHAU, ĐỂ CẢ HAI MANG KHỔ ĐAU. TẠI VÌ EM, ĐÃ MÃI XA TRẦN GIAN."
61677,BOULEVARD,50330,boulevard,VÌ SAO NỠ ĐÀNH LỆ RƠI GIÃ TỪ NGƯỜI ƠI HÃY NÓI...,"",VÌ SAO NỠ ĐÀNH VỘI XA CÁCH NGƯỜI LÀM CHO ÁNH MẮT CỨ MÃI ĐI TÌM MỘT TÌNH YÊU ĐÃ MẤT VÌ SAO HỠI NGƯỜI VÔI XA CÁCH RỒI LÀM CHO NHỮNG THÁNG NĂM XƯA BÂY GIỜ LÀ GIỌT SẦU BÊN KHOÉ MI MÃI KHÔNG CÒN MỘT TÌNH YÊU XƯA TRONG SÁNG MÃI ĐI TÌM HÌNH BÓNG XƯA KIA CÓ NHAU DẪU BIẾT RẰNG DÙ NAY ĐỂ EM RA ĐI NAY CÒN ANH ĐÀNH XÓT XA LẼ LOI NIỀM TIN ĐẾN NGƯỜI VỀ ĐÂY CHỐN NÀY CÙNG TA SÁNH BƯỚC TRÊN CON ĐƯỜNG MỘT THỜI TRONG BỠ NGỠ RỒI EM SẼ HIỂU VÀ YÊU EM NHIỀU RỒI EM SẼ THẤY TRÁI TIM ĐÂU ĐÂY LÀ TÌNH YÊU EM MÃI THÔI MÃI KHÔNG CÒN TÌNH YÊU XƯA TRONG SÁNG MÃI ĐI TÌM HÌNH BÓNG XƯA KIA CÓ NHAU DẪU BIẾT RẰNG DÙ NAY ĐỂ EM RA ĐI NAY CÒN ANH ĐÀNH XÓT XA LẼ LOI ...
61153,CHỈ YÊU MÌNH ANH,55501,em chỉ yêu mình anh,KHI CHIA TAY BIẾT NÓI SAO CÂU GIÃ TỪ...,"",XIN CHO MỘT GIÂY PHÚT CUỐI CÙNG NGƯỜI CHO EM TRỌN NHỮNG ẤM ÁP TÌNH ĐẦU ĐỂ RỒI MAI XA CÁCH NHAU CÒN MANG MỘT TÌNH YÊU SÂU LẮNG TRÊN BỜ MÔI VẸN NGUYÊN ÁNH MẮT LONG LANH ĐẮM ĐUỐI KHI EM NHÌN ANH XƯA ÂN TÌNH TRAO VỚI NHỮNG MẶN NỒNG EM ĐÂU NGỜ RỒI SẼ ĐẾN MỘT NGÀY TÌNH YÊU SẼ CẤT BƯỚC QUAY VỘI MAU DÙ LÒNG CHẲNG MUỐN THẤY TIM QUẶN ĐAU LÒNG TA CHẲNG MUỐN XA NHAU SAO ĐỜI NGĂN CÁCH ĐÔI ĐƯỜNG VÌ EM LUÔN CÒN YÊU MÃI CHỈ MÌNH ANH SUỐT KIẾP MAI SAU TÌNH EM MÃI LUÔN ĐẬM SÂU DẪU CÓ ĐẮNG CAY LÒNG EM VẪN MONG SẼ MÃI CÙNG ANH CHUNG BƯỚC VÌ SAO ANH ĐÀNH TÂM NỠ XA RỜI EM ĐỂ TRÁI TIM EM GIỜ ĐÂY KHẮC TÊN NIỀM ĐAU NHỮNG DẤU YÊU XƯA ĐÀNH XA MÃI XA BUỐT GIÁ CON TIM LẺ LOI.
62413,KHI EM ĐANG KH C,57796,khi em đang khóc,MỘT NGÀY TRỜI THẬT BUỒN NHÌN MÂY GIĂNG LỐI...,"",KHI EM ĐANG KHÓC ƯỚC MONG ANH Ở BÊN EM ĐỂ LAU KHÔ MẤT ĐI NHỮNG GIỌT SẦU TRÀN KHỐC MI . KHI EM VUI SỨƠNG ƯỚC MONG ANH GẦN BÊN EM ĐỂ CHIA NHAU PHÚT GIÂY NHỮNG TIẾNG CỪƠI TÌM THẤY NHAU NHỮNG ƯỚC MƠ GIỮA ĐỜI THỪƠNG SAO KHÓ KHĂN QUÁ VÌ YÊU NGƯỜI EM ĐÃ SỐNG TRONG LẶNG IM VÔ HÌNH MỚI LẤY TIẾNG YÊU EM NGÀY NÀO ANH ĐÃ QUÊN LÃNG LÒNG EM TỰA CON SÓNG BUỒN THEO GIÓ TIẾNG THÉT GÀO HÃY ĐẾN BÊN EM TRÀN ĐẦY CÂU NÓI YÊU NHÉ! VÙI TRONG VÒNG TAY ẤM ĐỂ NGHE TÌNH DÂNG ÊM ĐỀM HÃY ĐẾN DẪU ANH ĐANG BUỒN PHIỀN HAY QUÁ ĐAU ĐỚN TÌNH EM LÀ CON GIÓ THỔI ĐI HẾT NHỮNG NỖI BUỒN NHỮNG ƯỚC MƠ GIỮA ĐỜI THƯỜNG SAO KHÓ KHĂN QUÁ VÌ YÊU NGƯỜI EM ĐÃ SỐNG TRONG LẶNG IM VÔ HÌNH MỚI LẤY TIẾNG YÊU EM NGÀY NÀO ANH ĐÃ QUÊN LÃNG LÒNG EM TỰA CON SÓNG BUỒN THEO GIÓ TIẾNG THÉT GÀO HÃY ĐẾN BÊN EM TRÀN ĐẦY CÂU NÓI YÊU NHÉ! VÙI TRONG VÒNG TAY ẤM ĐỂ NGHE TÌNH DÂNG ÊM ĐỀM HÃY ĐẾN DẪU ANH ĐANG BUỒN PHIỀN HAY QUÁ ĐAU ĐỚN TÌNH EM LÀ CƠN GIÓ THỔI ĐI HẾT NHỮNG NỖI BUỒN . HỠI NGƯỜI ! NA.....NA....NA....
